ts_code,name,invest_type,category,return_3m,return_6m,return_1y,volatility,max_drawdown,sharpe,data_points,rank_6m,percentile_6m,rank_1y,percentile_1y,quality_score,scale_status,pass_performance,pass_quality,veto,is_core,is_watch,is_backup,fund_scale,high_quality
018827.OF,鑫元科技创新主题A,混合型,混合型-偏股,2.35,-4.99,-2.94,21.9,18.63,-0.23,455,4154.0,20.41011881947106,4766.0,8.821278224263295,46.6,watch,True,False,False,False,False,True,2.847933617634019,False
019029.OF,华宝医药生物C,混合型,混合型-偏股,-5.31,-6.92,-6.8,23.2,30.32,-0.38,455,4515.0,13.49175929474895,5063.0,3.138155376961349,35.0,watch,True,False,False,False,False,True,130.54639768869907,False
018148.OF,百嘉百瑞A,混合型,混合型-偏股,-7.84,-12.39,-0.58,22.38,20.3,-0.12,455,5099.0,2.2997316979685656,4403.0,15.767317259854574,47.3,watch,True,False,False,False,False,True,2.1352616074512842,False
018886.OF,东海数字经济A,混合型,混合型-偏股,-3.38,-7.86,1.52,17.4,19.23,-0.03,454,4671.0,10.502108087389804,3355.0,35.820895522388064,53.5,watch,True,False,False,False,False,True,133.5934172410437,False
018887.OF,东海数字经济C,混合型,混合型-偏股,-3.4,-7.9,1.43,17.39,19.32,-0.03,454,4675.0,10.425450364124188,3412.0,34.73019517795637,53.3,watch,True,False,False,False,False,True,508.72228937094786,False
017963.OF,广发医药创新C,混合型,混合型-偏股,-4.59,-12.3,-13.36,25.54,38.13,-0.6,455,5094.0,2.3955538520505915,5214.0,0.248756218905477,29.2,watch,True,False,False,False,False,True,3.2869462709752137,False
018870.OF,银河产业动力C,混合型,混合型-偏股,-2.9,-6.46,3.43,20.92,17.35,0.07,455,4442.0,14.890762744346498,2429.0,53.539992345962496,49.4,watch,True,False,False,False,False,True,1.971020647934482,False
018872.OF,银河量化优选C,混合型,混合型-偏股,-0.23,-4.62,6.58,11.99,10.45,0.38,455,4040.0,22.5948639325412,1461.0,72.06276310753923,66.2,watch,True,False,False,False,False,True,1.4455902570157326,False
018240.OF,嘉实制造升级A,股票型,主动股票型,-6.93,-10.89,8.77,22.85,24.86,0.3,455,545.0,5.882352941176472,177.0,69.55017301038062,50.6,watch,True,False,False,False,False,True,2.40318672091496,False
018241.OF,嘉实制造升级C,股票型,主动股票型,-6.97,-10.94,8.69,22.85,24.88,0.29,455,549.0,5.190311418685123,182.0,68.68512110726644,50.3,watch,True,False,False,False,False,True,1.9604400758577574,False
018819.OF,鑫元数字经济C,混合型,混合型-偏股,-5.47,-6.18,-5.65,9.78,12.14,-0.78,455,4401.0,15.676504407819092,4988.0,4.573287409108307,46.2,watch,True,False,False,False,False,True,1.5701488925590914,False
018372.OF,中泰星锐景气成长A,混合型,混合型-偏股,-2.25,-4.19,-2.27,16.76,14.94,-0.25,455,3944.0,24.434649290916056,4676.0,10.543436662839644,50.4,watch,True,False,False,False,False,True,1.3291964215538246,False
018377.OF,融通远见价值一年持有A,混合型,混合型-偏股,-3.08,-5.45,10.15,16.96,15.05,0.48,454,4258.0,18.417018014564967,865.0,83.46727898966705,66.7,watch,True,False,False,False,False,True,2.1391867562457145,False
018611.OF,鹏华高端装备一年持有A,混合型,混合型-偏股,-1.36,-4.87,13.36,32.19,20.56,0.35,455,4111.0,21.23418934457647,479.0,90.8534251817834,55.5,watch,True,False,False,False,False,True,3.6519130497252537,False
018446.OF,工银领航三年持有,混合型,混合型-偏股,-7.33,-9.13,-2.63,14.82,11.46,-0.31,455,4850.0,7.0716749712533495,4725.0,9.60581706850363,52.2,watch,True,False,False,False,False,True,207.81473663418765,False
018329.OF,泉果思源三年持有A,混合型,混合型-偏股,-3.37,-6.32,-0.62,14.43,13.79,-0.18,455,4425.0,15.216558068225371,4412.0,15.595101415996936,52.7,watch,True,False,False,False,False,True,2.6971393918636304,False
018589.OF,农银汇理信息传媒C,股票型,主动股票型,-6.31,-7.07,2.04,14.28,15.2,0.0,455,444.0,23.356401384083046,386.0,33.391003460207614,46.8,watch,True,False,False,False,False,True,3.3128848580659844,False
017752.OF,长城创新成长C,混合型,混合型-偏股,0.01,-5.7,4.98,24.95,23.85,0.12,455,4302.0,17.573783058643155,1898.0,63.70072713356296,45.1,watch,True,False,False,False,False,True,4.524501313083401,False
018529.OF,华宝大健康C,混合型,混合型-偏股,-7.7,-8.2,-9.14,26.57,32.31,-0.42,455,4724.0,9.486393254120353,5161.0,1.2629161882893205,32.1,watch,True,False,False,False,False,True,3.1359553910959193,False
018248.OF,中欧致和A,混合型,混合型-偏股,-9.63,-15.81,1.54,20.97,22.62,-0.02,455,5182.0,0.7090839402069782,3347.0,35.97397627248373,50.6,watch,True,False,False,False,False,True,4.008201528266681,False
017145.OF,华宝海外新能源汽车C,股票型,主动股票型,-5.38,-8.78,-13.06,22.62,20.92,-0.67,444,494.0,14.70588235294118,573.0,1.038062283737029,39.0,watch,True,False,False,False,False,True,4.045382819545622,False
018439.OF,财通资管品质消费C,混合型,混合型-偏股,-10.15,-12.41,-9.41,16.65,23.01,-0.69,455,5101.0,2.261402836335757,5166.0,1.1672407194795231,38.5,watch,True,False,False,False,False,True,100.51878053482048,False
018447.OF,长城价值优选C,混合型,混合型-偏股,-4.08,-4.4,0.26,10.97,11.2,-0.16,455,3988.0,23.59141433499425,4125.0,21.0868733256793,55.8,watch,True,False,False,False,False,True,2.501532055765584,False
018045.OF,东方创新医疗A,股票型,主动股票型,-9.13,-14.01,-10.95,21.37,30.45,-0.61,455,567.0,2.076124567474047,570.0,1.557093425605538,33.3,watch,True,False,False,False,False,True,4.664374411445979,False
018049.OF,申万菱信数字产业C,股票型,主动股票型,-10.75,-16.86,13.13,25.56,22.91,0.44,455,576.0,0.519031141868509,81.0,86.159169550173,57.1,watch,True,False,False,False,False,True,3.11048043662553,False
017932.OF,富达传承6个月C,股票型,主动股票型,-2.52,-13.62,8.45,22.67,20.64,0.28,455,564.0,2.595155709342556,193.0,66.78200692041523,53.3,watch,True,False,False,False,False,True,3.5288474484168537,False
016390.OF,易米研究精选A,混合型,混合型-偏股,-3.37,-4.68,-3.13,9.17,8.56,-0.56,455,4052.0,22.36489076274435,4783.0,8.49598163030999,50.3,watch,True,False,False,False,False,True,106.8223975770357,False
017478.OF,安信睿见优选C,混合型,混合型-偏股,-5.4,-4.44,-2.01,14.66,17.71,-0.27,455,3999.0,23.380605596013805,4641.0,11.213164944508224,48.2,watch,True,False,False,False,False,True,4.405436232313622,False
018160.OF,国泰创新医疗C,混合型,混合型-偏股,-6.73,-10.93,-4.02,24.23,25.29,-0.25,455,5038.0,3.4687619777692635,4865.0,6.92690394182931,40.0,watch,True,False,False,False,False,True,3.286027273619245,False
017158.OF,华富匠心领航18个月持有C,混合型,混合型-偏股,2.03,-5.04,10.89,18.78,17.5,0.47,455,4169.0,20.12265235722499,769.0,85.30424799081516,64.7,watch,True,False,False,False,False,True,2.9721526054027807,False
018188.OF,东财景气成长A,混合型,混合型-偏股,1.63,-4.4,4.1,15.32,17.4,0.14,455,3986.0,23.62974319662706,2190.0,58.1132797550708,52.1,watch,True,False,False,False,False,True,2.7758916815751755,False
018089.OF,东财远见成长C,混合型,混合型-偏股,-7.76,-13.79,5.41,22.18,18.82,0.15,455,5141.0,1.4948256036795726,1765.0,66.24569460390356,51.7,watch,True,False,False,False,False,True,3.6318217398927204,False
018073.OF,国泰产业精选A,混合型,混合型-偏股,-5.03,-8.34,-2.91,11.45,11.56,-0.43,455,4741.0,9.160597930241476,4762.0,8.897818599311137,50.9,watch,True,False,False,False,False,True,4.4030802300000005,False
017723.OF,银华心质A,混合型,混合型-偏股,-6.93,-12.45,4.9,25.84,19.6,0.11,455,5103.0,2.2230739747029493,1923.0,63.22234978951398,47.8,watch,True,False,False,False,False,True,4.562567899452247,False
018225.OF,大成策略回报C,混合型,混合型-偏股,0.86,0.45,-7.28,11.21,12.85,-0.83,455,1282.0,75.45036412418551,5082.0,2.7745885954841176,45.0,watch,True,False,False,False,False,True,2.272391020712846,False
017401.OF,贝莱德行业优选C,混合型,混合型-偏股,-3.38,-3.44,-2.16,13.23,16.52,-0.31,454,3706.0,28.99578382522039,4660.0,10.849598163030992,48.6,watch,True,False,False,False,False,True,128.39412421417893,False
017973.OF,易方达港股通优质增长A,混合型,混合型-偏股,-6.91,-5.11,2.68,18.53,16.37,0.04,455,4190.0,19.72019931008049,2758.0,47.24454649827784,48.9,watch,True,False,False,False,False,True,4.23855655354353,False
017974.OF,易方达港股通优质增长C,混合型,混合型-偏股,-6.94,-5.17,2.58,18.53,16.39,0.03,455,4201.0,19.50939057110004,2806.0,46.3260619977038,48.5,watch,True,False,False,False,False,True,132.22081079322984,False
017064.OF,申万菱信乐成C,混合型,混合型-偏股,-7.67,-11.04,5.24,22.5,19.21,0.14,455,5048.0,3.277117669605212,1834.0,64.92537313432835,50.7,watch,True,False,False,False,False,True,3.061126849529525,False
017765.OF,大成均衡增长C,混合型,混合型-偏股,-2.22,-6.29,8.74,16.72,14.26,0.4,455,4418.0,15.350709083940206,1084.0,79.27669345579793,64.8,watch,True,False,False,False,False,True,100.14016333616283,False
017993.OF,方正富邦远见成长A,混合型,混合型-偏股,-12.14,-18.81,7.66,32.12,31.15,0.18,454,5207.0,0.2299731697968599,1264.0,75.83237657864524,40.5,watch,True,False,False,False,False,True,2.875305626684336,False
017994.OF,方正富邦远见成长C,混合型,混合型-偏股,-12.18,-18.89,7.51,32.12,31.2,0.17,454,5208.0,0.2108087389804502,1293.0,75.27745885954842,40.2,watch,True,False,False,False,False,True,3.488761162063743,False
016701.OF,银华海外数字经济量化选股A,混合型,混合型-偏股,-2.69,-6.36,-6.29,18.99,16.61,-0.44,421,4429.0,15.139900344959756,5036.0,3.654802908534249,46.2,watch,True,False,False,False,False,True,2.571938778190315,False
017429.OF,嘉实全球创新龙头A,股票型,主动股票型,-6.3,-9.49,-9.49,17.36,20.88,-0.66,444,513.0,11.418685121107265,563.0,2.768166089965396,40.7,watch,True,False,False,False,False,True,1.4289790091892496,False
017977.OF,信澳优享生活A,混合型,混合型-偏股,-5.34,-7.04,5.87,21.66,19.03,0.18,455,4543.0,12.955155231889616,1622.0,68.98201301186376,52.9,watch,True,False,False,False,False,True,308.4748747567072,False
017978.OF,信澳优享生活C,混合型,混合型-偏股,-5.38,-7.11,5.73,21.65,19.17,0.17,455,4567.0,12.495208892295896,1659.0,68.27401454267125,52.4,watch,True,False,False,False,False,True,3.651487006932879,False
018076.OF,光大健康优加C,混合型,混合型-偏股,-7.65,-9.15,-7.54,24.08,28.77,-0.4,455,4852.0,7.033346109620542,5094.0,2.544967470340609,35.3,watch,True,False,False,False,False,True,1.445571000896219,False
018082.OF,光大产业新动力C,灵活配置型,混合型-平衡,-3.4,-9.76,1.61,23.38,14.95,-0.02,455,441.0,6.976744186046513,310.0,34.672304439746306,55.1,watch,True,False,False,False,False,True,4.483180518021187,False
017773.OF,大成消费主题C,混合型,混合型-偏股,-4.2,-4.23,-1.38,13.14,12.28,-0.26,455,3951.0,24.30049827520122,4558.0,12.801377726750864,52.6,watch,True,False,False,False,False,True,109.84479909300858,False
015734.OF,红塔红土信息产业精选A,股票型,主动股票型,-2.25,-8.19,-0.77,19.42,17.97,-0.14,455,474.0,18.166089965397923,448.0,22.6643598615917,51.0,watch,True,False,False,False,False,True,1.2053776312603854,False
016835.OF,东方红共赢甄选一年持有C,混合型,混合型-偏股,-0.77,-1.34,-0.77,2.96,3.02,-0.94,455,2774.0,46.85703334610962,4448.0,14.9062380405664,44.3,watch,True,False,False,False,False,True,2.2564035221349004,False
017915.OF,中海消费主题精选C,混合型,混合型-偏股,-6.07,-6.54,-5.71,11.96,20.9,-0.64,455,4454.0,14.660789574549636,4991.0,4.515882127822424,41.1,watch,True,False,False,False,False,True,174.60674610377535,False
017436.OF,华宝纳斯达克精选A,股票型,主动股票型,-0.16,-3.74,-6.95,20.57,17.95,-0.44,446,351.0,39.446366782006926,543.0,6.228373702422141,45.3,watch,True,False,False,False,False,True,3.235439085199512,False
017049.OF,富安达产业优选C,混合型,混合型-偏股,-1.28,-10.13,-3.7,24.43,25.79,-0.23,455,4957.0,5.021080873898043,4826.0,7.6731725985457295,39.8,watch,True,False,False,False,False,True,3.2454350864459514,False
016378.OF,太平消费升级一年持有A,混合型,混合型-偏股,-6.72,-5.84,-1.88,10.51,13.65,-0.37,455,4342.0,16.80720582598697,4624.0,11.538461538461542,50.3,watch,True,False,False,False,False,True,2.3584908718171147,False
016379.OF,太平消费升级一年持有C,混合型,混合型-偏股,-6.76,-5.91,-2.0,10.51,13.89,-0.38,455,4348.0,16.692219241088534,4639.0,11.25143513203215,50.0,watch,True,False,False,False,False,True,132.25491031393,False
015857.OF,格林碳中和主题C,混合型,混合型-偏股,-4.2,-8.28,4.19,19.7,20.34,0.11,455,4737.0,9.237255653507091,2161.0,58.66819747416763,49.3,watch,True,False,False,False,False,True,3.1385331164210357,False
017627.OF,长城港股通价值精选多策略C,混合型,混合型-偏股,-9.51,-10.88,-3.67,20.72,22.06,-0.27,455,5034.0,3.54541970103488,4818.0,7.82625334864141,44.1,watch,True,False,False,False,False,True,220.08459841667883,False
017112.OF,嘉实优享生活A,混合型,混合型-偏股,-7.03,-6.26,-7.29,11.59,20.57,-0.8,455,4414.0,15.42736680720582,5083.0,2.7554535017221604,39.5,watch,True,False,False,False,False,True,4.338540438536486,False
017113.OF,嘉实优享生活C,混合型,混合型-偏股,-7.06,-6.31,-7.37,11.59,20.72,-0.81,455,4423.0,15.25488692985818,5088.0,2.659778032912364,39.3,watch,True,False,False,False,False,True,2.453270707910946,False
016762.OF,嘉合锦荣C,混合型,混合型-偏股,-5.98,-14.04,-1.66,20.32,19.14,-0.18,455,5151.0,1.3031812955155209,4596.0,12.0742441637964,48.0,watch,True,False,False,False,False,True,3.748092931006332,False
017628.OF,华商计算机行业量化C,股票型,主动股票型,-4.95,-11.56,5.01,22.27,21.78,0.14,454,552.0,4.6712802768166135,300.0,48.26989619377162,46.2,watch,True,False,False,False,False,True,1.0408841182435622,False
015527.OF,弘毅远方汽车产业升级A,混合型,混合型-偏股,-0.12,-6.1,4.1,25.28,19.6,0.08,455,4384.0,16.002299731697967,2189.0,58.13241484883276,46.5,watch,True,False,False,False,False,True,2.3490043636160696,False
017035.OF,中信建投科技主题6个月持有C,混合型,混合型-偏股,-0.8,-4.96,7.56,17.86,18.63,0.31,455,4148.0,20.52510540436949,1281.0,75.50707998469193,58.1,watch,True,False,False,False,False,True,4.756422331680516,False
016549.OF,永赢消费龙头智选A,混合型,混合型-偏股,-10.08,-9.25,2.69,19.33,20.24,0.04,455,4860.0,6.880030663089309,2756.0,47.28281668580176,45.9,watch,True,False,False,False,False,True,107.95066390626202,False
017076.OF,宝盈半导体产业C,混合型,混合型-偏股,-2.59,-9.48,-0.55,24.76,16.91,-0.1,455,4890.0,6.305097738597166,4396.0,15.901262916188283,48.8,watch,True,False,False,False,False,True,1.1719602370571707,False
017075.OF,宝盈半导体产业A,混合型,混合型-偏股,-2.56,-9.43,-0.45,24.77,16.88,-0.1,455,4879.0,6.515906477577616,4365.0,16.494450822809036,48.9,watch,True,False,False,False,False,True,1.3749603983935066,False
016384.OF,永赢消费鑫选6个月持有A,混合型,混合型-偏股,-7.6,-8.14,-4.32,14.79,12.87,-0.43,455,4710.0,9.75469528555002,4888.0,6.48679678530425,49.5,watch,True,False,False,False,False,True,4.320367410179635,False
017147.OF,嘉实积极配置一年持有A,混合型,混合型-偏股,-5.73,-7.03,-2.57,17.57,14.89,-0.26,455,4539.0,13.031812955155232,4713.0,9.83543819364715,50.2,watch,True,False,False,False,False,True,3.0218202672248435,False
015915.OF,永赢医药创新智选A,混合型,混合型-偏股,-7.23,-9.13,-6.98,26.47,30.51,-0.34,455,4848.0,7.110003832886158,5069.0,3.0233448143895947,33.7,watch,True,False,False,False,False,True,1.2321648894453836,False
016288.OF,大成消费机遇C,混合型,混合型-偏股,-6.37,-7.14,-3.76,13.89,16.64,-0.41,455,4572.0,12.39938673821388,4830.0,7.59663222349789,47.1,watch,True,False,False,False,False,True,2.7596063262332207,False
017197.OF,华宝新兴成长C,混合型,混合型-偏股,2.73,1.71,-1.44,23.83,16.76,-0.14,455,747.0,85.70333461096206,4566.0,12.648296976655182,48.5,watch,True,False,False,False,False,True,109.45836427958487,False
017353.OF,工银养老2050五年持有Y,混合型,混合型-偏股,-6.91,-9.27,-0.81,14.56,14.53,-0.19,440,4862.0,6.841701801456502,4455.0,14.772292384232689,51.9,watch,True,False,False,False,False,True,4.4095773270081375,False
015289.OF,格林高股息优选A,混合型,混合型-偏股,-5.1,-6.73,0.29,15.03,14.83,-0.11,455,4483.0,14.105021080873904,4110.0,21.373899732108693,53.6,watch,True,False,False,False,False,True,2.702271723699556,False
015290.OF,格林高股息优选C,混合型,混合型-偏股,-5.13,-6.77,0.21,15.03,14.85,-0.12,455,4492.0,13.93254120352626,4144.0,20.723306544202067,53.3,watch,True,False,False,False,False,True,1.6449021338482224,False
016981.OF,银河核心优势C,混合型,混合型-偏股,-6.46,-7.26,13.6,27.13,23.02,0.43,455,4586.0,12.131084706784211,457.0,91.2743972445465,56.9,watch,True,False,False,False,False,True,100.82897349892929,False
016157.OF,汇添富数字经济核心产业一年持有A,混合型,混合型-偏股,-4.91,-9.47,-5.97,21.28,19.14,-0.37,455,4887.0,6.362591031046383,5008.0,4.190585533869118,44.4,watch,True,False,False,False,False,True,3.2851215104608946,False
015217.OF,鹏扬成长领航A,混合型,混合型-偏股,-1.37,-9.11,-0.21,13.88,12.3,-0.16,455,4845.0,7.167497125335376,4297.0,17.795637198622273,54.3,watch,True,False,False,False,False,True,3.828042167598535,False
016064.OF,建信智远先锋A,混合型,混合型-偏股,-2.76,-1.29,-3.69,10.19,9.65,-0.56,455,2741.0,47.48945956305097,4822.0,7.74971297359357,50.6,watch,True,False,False,False,False,True,3.7596825676471175,False
016065.OF,建信智远先锋C,混合型,混合型-偏股,-2.78,-1.33,-3.76,10.2,9.67,-0.56,455,2773.0,46.87619777692602,4833.0,7.539226942212018,50.5,watch,True,False,False,False,False,True,3.052622679846728,False
016165.OF,汇添富优势企业精选A,混合型,混合型-偏股,-4.26,-9.77,-11.13,26.22,17.38,-0.5,455,4922.0,5.691835952472212,5195.0,0.6123230003826974,41.4,watch,True,False,False,False,False,True,1.608314576004809,False
016173.OF,汇添富优势企业精选C,混合型,混合型-偏股,-4.3,-9.82,-11.22,26.22,17.39,-0.5,455,4930.0,5.538520505940969,5197.0,0.574052812858783,41.4,watch,True,False,False,False,False,True,1.4152822802731069,False
016265.OF,中信建投趋势领航两年持有A,混合型,混合型-偏股,-2.16,-5.99,6.44,14.38,14.68,0.31,455,4358.0,16.500574932924494,1501.0,71.29735935706086,60.6,watch,True,False,False,False,False,True,126.96493741979543,False
016345.OF,长安行业成长A,混合型,混合型-偏股,-5.14,-6.13,3.09,18.92,21.65,0.06,455,4389.0,15.90647757761594,2562.0,50.99502487562189,45.8,watch,True,False,False,False,False,True,106.55230297749804,False
015636.OF,汇安价值先锋C,混合型,混合型-偏股,-2.6,-6.34,-0.19,17.36,16.21,-0.13,455,4427.0,15.178229206592563,4291.0,17.910447761194025,51.7,watch,True,False,False,False,False,True,1.6173832525133083,False
016346.OF,长安行业成长C,混合型,混合型-偏股,-5.18,-6.19,2.98,18.92,21.67,0.05,455,4402.0,15.657339977002682,2622.0,49.84691924990432,45.4,watch,True,False,False,False,False,True,3.5650058361596315,False
016073.OF,创金合信软件产业A,股票型,主动股票型,-10.54,-18.29,-0.85,21.97,23.39,-0.13,455,577.0,0.34602076124568,449.0,22.491349480968857,46.0,watch,True,False,False,False,False,True,3.8288122825642863,False
016590.OF,富国汽车智选A,混合型,混合型-偏股,-2.82,-9.06,-1.51,24.01,21.04,-0.15,455,4836.0,7.339977002683018,4575.0,12.476081132797546,45.1,watch,True,False,False,False,False,True,3.9332186,False
016163.OF,万家欣远A,混合型,混合型-偏股,-6.15,-7.68,-2.87,11.98,10.98,-0.41,455,4644.0,11.019547719432731,4759.0,8.955223880597018,51.5,watch,True,False,False,False,False,True,163.7052052501547,False
016164.OF,万家欣远C,混合型,混合型-偏股,-6.17,-7.73,-2.96,11.97,11.01,-0.41,455,4650.0,10.904561134534308,4767.0,8.802143130501339,51.5,watch,True,False,False,False,False,True,4.57469169117529,False
016286.OF,汇丰晋信龙头优势C,混合型,混合型-偏股,-1.48,-2.73,-0.93,11.18,11.73,-0.26,455,3434.0,34.20850900728249,4483.0,14.23650975889782,53.2,watch,True,False,False,False,False,True,129.93711623399855,False
016571.OF,嘉实价值丰润C,混合型,混合型-偏股,-3.01,-4.94,4.35,14.62,11.79,0.16,455,4136.0,20.75507857416635,2098.0,59.87370838117108,57.7,watch,True,False,False,False,False,True,2.3089998585710854,False
016570.OF,嘉实价值丰润A,混合型,混合型-偏股,-2.96,-4.85,4.51,14.64,11.66,0.17,455,4102.0,21.406669221924112,2034.0,61.09835438193648,58.3,watch,True,False,False,False,False,True,185.99870187224266,False
013363.OF,大成中国优势A,混合型,混合型-偏股,-7.44,-6.98,-3.07,22.59,18.46,-0.22,444,4527.0,13.26178612495209,4778.0,8.591657099119788,46.4,watch,True,False,False,False,False,True,142.05788776730103,False
016455.OF,诺安均衡优选一年持有C,混合型,混合型-偏股,-3.17,-5.1,-0.83,16.56,11.49,-0.17,455,4186.0,19.796857033346104,4461.0,14.657481821660925,54.4,watch,True,False,False,False,False,True,132.93548862899593,False
015505.OF,中邮专精特新一年持有A,混合型,混合型-偏股,-2.11,-6.04,6.96,22.0,17.34,0.23,455,4367.0,16.328095055576853,1402.0,73.19173363949483,56.1,watch,True,False,False,False,False,True,2.07099127,False
016092.OF,汇泉匠心智选一年持有C,混合型,混合型-偏股,-2.41,-5.71,0.16,12.99,11.9,-0.14,455,4309.0,17.43963204292832,4168.0,20.26406429391504,55.3,watch,True,False,False,False,False,True,3.098102379135328,False
015034.OF,泰信优势领航A,混合型,混合型-偏股,-11.55,-17.87,-1.32,22.7,22.61,-0.15,455,5199.0,0.3832886163280924,4550.0,12.954458476846542,44.6,watch,True,False,False,False,False,True,143.10325453735388,False
015986.OF,中海新兴成长六个月持有,混合型,混合型-偏股,-2.62,-4.15,12.19,23.57,26.03,0.43,455,3932.0,24.66462246071292,597.0,88.59548411787218,55.4,watch,True,False,False,False,False,True,3.4119156928917227,False
016166.OF,万家颐远均衡一年持有A,混合型,混合型-偏股,-1.75,-4.11,1.57,10.62,8.11,-0.04,455,3922.0,24.856266768876967,3330.0,36.29927286643705,61.0,watch,True,False,False,False,False,True,4.016950620805316,False
016307.OF,景顺长城北交所精选两年定开A,混合型,混合型-偏股,-9.31,-10.97,1.94,24.16,25.39,0.0,455,5041.0,3.411268685320046,3097.0,40.75774971297359,37.9,watch,True,False,False,False,False,True,4.689526033850671,False
016293.OF,华安核心优选C,混合型,混合型-偏股,-4.4,-5.08,1.25,15.58,15.71,-0.05,455,4180.0,19.91184361824454,3513.0,32.79755070799847,55.5,watch,True,False,False,False,False,True,3.343936506054473,False
015732.OF,尚正新能源产业A,混合型,混合型-偏股,-6.74,-8.67,3.08,20.25,19.88,0.05,455,4789.0,8.240705251054049,2566.0,50.91848450057406,46.9,watch,True,False,False,False,False,True,3.209463215534468,False
015733.OF,尚正新能源产业C,混合型,混合型-偏股,-6.78,-8.73,2.96,20.26,19.9,0.05,455,4799.0,8.049060942889996,2634.0,49.61729812476081,46.6,watch,True,False,False,False,False,True,1.856269241973458,False
015611.OF,万家匠心致远一年持有C,混合型,混合型-偏股,-2.19,-2.52,-0.81,17.44,12.96,-0.16,455,3337.0,36.06745879647374,4454.0,14.791427477994644,53.4,watch,True,False,False,False,False,True,248.10892461611525,False
015750.OF,博时优享回报C,混合型,混合型-偏股,-2.12,-4.32,-2.15,15.07,15.06,-0.28,455,3966.0,24.013031812955155,4658.0,10.88786835055492,50.0,watch,True,False,False,False,False,True,4.579314186709364,False
014409.OF,创金合信兴选产业趋势C,混合型,混合型-偏股,-10.84,-14.88,4.3,23.14,19.12,0.1,455,5164.0,1.0540436949022625,2121.0,59.433601224646,48.6,watch,True,False,False,False,False,True,3.3889430283252713,False
015100.OF,华泰柏瑞低碳经济智选A,混合型,混合型-偏股,-4.39,-10.29,6.97,23.65,21.66,0.21,455,4972.0,4.733614411651976,1396.0,73.30654420206659,51.2,watch,True,False,False,False,False,True,2.8081502049755067,False
014408.OF,创金合信兴选产业趋势A,混合型,混合型-偏股,-10.8,-14.82,4.57,23.15,19.08,0.11,455,5162.0,1.0923725565350706,2017.0,61.42365097588978,49.2,watch,True,False,False,False,False,True,2.5800037431223375,False
015663.OF,易米开鑫价值优选A,混合型,混合型-偏股,-4.01,-4.51,-0.23,11.3,11.9,-0.2,455,4013.0,23.11230356458413,4302.0,17.699961729812475,54.2,watch,True,False,False,False,False,True,193.3237998480501,False
015135.OF,工银专精特新A,混合型,混合型-偏股,-1.5,-6.77,6.55,18.24,18.35,0.25,455,4493.0,13.913376772709851,1468.0,71.92881745120552,56.3,watch,True,False,False,False,False,True,3.788406167511694,False
016029.OF,湘财成长优选一年持有A,混合型,混合型-偏股,-1.41,-10.31,3.82,20.86,18.06,0.09,455,4974.0,4.695285550019168,2285.0,56.295445847684654,49.8,watch,True,False,False,False,False,True,4.715810228789382,False
011629.OF,银河核心优势A,混合型,混合型-偏股,-6.43,-7.22,13.68,27.13,22.94,0.43,455,4581.0,12.226906860866226,447.0,91.4657481821661,57.0,watch,True,False,False,False,False,True,1.1344292950722425,False
014958.OF,华富消费成长C,股票型,主动股票型,-5.8,-8.65,-1.7,11.7,12.07,-0.32,455,488.0,15.743944636678195,464.0,19.8961937716263,53.2,watch,True,False,False,False,False,True,118.78562763364647,False
014590.OF,招商成长先导C,股票型,主动股票型,-7.37,-8.04,-5.99,19.06,21.53,-0.42,455,468.0,19.204152249134943,527.0,8.996539792387548,43.5,watch,True,False,False,False,False,True,1.9129339859773975,False
016131.OF,国泰海通品质生活C,混合型,混合型-偏股,-8.95,-7.42,-4.3,13.09,14.59,-0.48,455,4607.0,11.72863165963971,4886.0,6.525066972828164,47.7,watch,True,False,False,False,False,True,3.713781571253652,False
016130.OF,国泰海通品质生活A,混合型,混合型-偏股,-8.93,-7.38,-4.22,13.09,14.57,-0.48,455,4601.0,11.843618244538137,4880.0,6.639877535399918,47.8,watch,True,False,False,False,False,True,4.60341750555707,False
016018.OF,银河康乐C,股票型,主动股票型,-4.94,-8.8,11.32,17.79,15.76,0.52,455,495.0,14.53287197231834,112.0,80.79584775086505,66.8,watch,True,False,False,False,False,True,596.8772993332686,False
015828.OF,永赢新能源智选A,混合型,混合型-偏股,-12.56,-19.23,6.17,30.59,28.8,0.14,455,5213.0,0.1149865848984244,1567.0,70.03444316877152,40.2,watch,True,False,False,False,False,True,4.5094016480572305,False
014754.OF,华安景气优选A,混合型,混合型-偏股,-7.06,-7.84,-0.7,17.78,19.25,-0.15,455,4664.0,10.63625910310464,4436.0,15.135859165709908,48.8,watch,True,False,False,False,False,True,3.76406458,False
015373.OF,浙商智选新兴产业A,混合型,混合型-偏股,-1.0,-5.41,1.79,16.3,15.03,-0.01,455,4249.0,18.58949789191261,3190.0,38.97818599311137,57.6,watch,True,False,False,False,False,True,2.6713979486144908,False
014667.OF,工银优质发展C,混合型,混合型-偏股,-3.18,-5.07,-1.77,14.47,11.8,-0.26,455,4177.0,19.96933691069376,4607.0,11.863758132414848,52.8,watch,True,False,False,False,False,True,2.942216856791672,False
015589.OF,国泰金马稳健回报C,平衡型,混合型-平衡,-5.79,-12.19,-0.45,23.56,24.43,-0.1,455,458.0,3.382663847780132,401.0,15.433403805496829,43.7,watch,True,False,False,False,False,True,3.8032306916459997,False
