ts_code,name,invest_type,category,return_3m,return_6m,return_1y,volatility,max_drawdown,sharpe,data_points,rank_6m,percentile_6m,rank_1y,percentile_1y,quality_score,scale_status,pass_performance,pass_quality,veto,is_core,is_watch,is_backup,fund_scale,high_quality
019183.OF,大成精选增值C,混合型,混合型-偏股,-0.03,2.09,6.27,7.9,5.27,0.54,455,649.0,87.58144883096972,1552.0,70.32146957520091,71.2,watch,False,True,False,False,True,False,2.7104857617429534,False
016560.OF,永赢启源A,混合型,混合型-偏股,1.46,1.92,16.09,19.36,18.81,0.73,455,698.0,86.64239172096589,273.0,94.79525449674703,71.5,preferred,False,True,False,False,True,False,19.78954377331881,False
019275.OF,浙商汇金转型升级C,灵活配置型,混合型-平衡,-0.41,2.19,9.14,9.45,7.45,0.75,455,77.0,83.93234672304439,111.0,76.74418604651163,77.4,watch,False,True,False,False,True,False,3.3694030238733452,False
018823.OF,国金智享量化选股A,混合型,混合型-偏股,1.09,-0.19,9.17,12.78,8.59,0.56,455,1913.0,63.35760827903412,1011.0,80.67355530042097,73.6,preferred,False,True,False,False,True,False,6.652443313764047,False
019194.OF,融通产业趋势精选C,混合型,混合型-偏股,3.27,5.46,24.73,19.01,15.77,1.2,454,235.0,95.51552318896128,77.0,98.54573287409109,85.3,preferred,False,True,False,False,True,False,11.047153492369322,True
019030.OF,信澳星耀智选A,混合型,混合型-偏股,0.76,-0.26,11.24,13.67,13.86,0.68,455,1991.0,61.86278267535455,722.0,86.20359739762725,72.7,preferred,False,True,False,False,True,False,6.789149819568642,False
018824.OF,国金智享量化选股C,混合型,混合型-偏股,1.06,-0.25,9.06,12.78,8.62,0.55,455,1981.0,62.0544269835186,1028.0,80.34825870646767,73.3,preferred,False,True,False,False,True,False,12.692139958815007,False
019031.OF,信澳星耀智选C,混合型,混合型-偏股,0.72,-0.33,11.11,13.66,13.88,0.67,455,2043.0,60.866232272901485,742.0,85.82089552238806,72.4,watch,False,True,False,False,True,False,3.3045650908192017,False
018919.OF,华夏清洁能源龙头C,混合型,混合型-偏股,12.91,15.97,38.98,22.49,15.71,1.64,455,25.0,99.54005366040629,6.0,99.9043245311902,90.9,watch,False,True,False,False,True,False,3.310204087482087,True
018918.OF,华夏清洁能源龙头A,混合型,混合型-偏股,12.94,16.04,39.14,22.5,15.66,1.65,455,24.0,99.55921809122268,5.0,99.92345962495216,91.0,preferred,False,True,False,False,True,False,27.52921872051347,True
018194.OF,建信新材料精选A,股票型,主动股票型,2.03,4.32,18.68,15.51,13.8,1.08,455,44.0,92.560553633218,36.0,93.9446366782007,83.8,watch,False,True,False,False,True,False,3.0692927418468647,True
018195.OF,建信新材料精选C,股票型,主动股票型,2.0,4.27,18.59,15.5,13.81,1.07,455,45.0,92.38754325259517,38.0,93.59861591695504,83.6,preferred,False,True,False,False,True,False,27.101118526948753,True
019077.OF,万家颐达C,灵活配置型,混合型-平衡,2.98,2.42,12.16,13.86,8.93,0.73,455,72.0,84.98942917547568,65.0,86.4693446088795,79.4,preferred,False,True,False,False,True,False,5.947599937723268,False
018715.OF,平安新鑫优选C,混合型,混合型-偏股,7.92,9.97,13.21,15.08,13.22,0.74,455,71.0,98.65848984285168,491.0,90.62380405663988,76.0,preferred,False,True,False,False,True,False,7.684724087836078,False
018714.OF,平安新鑫优选A,混合型,混合型-偏股,7.97,10.08,13.38,15.09,13.18,0.75,455,70.0,98.67765427366808,476.0,90.91083046306927,76.3,preferred,False,True,False,False,True,False,16.44859803102679,False
019065.OF,安信浩盈6个月持有C,混合型,混合型-偏股,0.72,0.83,3.31,2.26,1.63,0.58,455,1087.0,79.18742813338444,2470.0,52.75545350172216,70.6,preferred,False,True,False,False,True,False,35.346045217495075,False
018995.OF,景顺长城中国回报C,灵活配置型,混合型-平衡,-1.77,-0.06,9.13,12.55,12.11,0.57,455,189.0,60.2536997885835,112.0,76.53276955602537,70.1,preferred,False,True,False,False,True,False,7.937234850758946,False
018963.OF,国泰海通量化选股D,混合型,混合型-偏股,-0.01,-0.81,10.62,14.42,14.21,0.6,455,2445.0,53.16213108470678,799.0,84.73019517795638,70.3,preferred,False,True,False,False,True,False,6.480244160856757,False
017228.OF,易方达汇裕积极养老目标五年持有A,混合型,混合型-偏股,2.0,1.91,10.3,14.24,11.92,0.58,441,701.0,86.58489842851668,840.0,83.94565633371603,72.1,watch,False,True,False,False,True,False,4.326111420235664,False
017696.OF,易方达养老目标日期2050五年持有A,混合型,混合型-偏股,1.43,1.83,9.16,13.2,11.37,0.54,440,720.0,86.22077424300498,1013.0,80.63528511289707,70.9,watch,False,True,False,False,True,False,3.5422219161590722,False
018860.OF,嘉实产业优选C,灵活配置型,混合型-平衡,-3.23,-0.04,10.8,12.36,10.1,0.71,455,188.0,60.46511627906976,84.0,82.4524312896406,76.8,watch,False,True,False,False,True,False,3.862902724865465,False
018817.OF,景顺长城中小创C,股票型,主动股票型,2.76,4.6,15.59,18.37,18.76,0.74,455,39.0,93.42560553633218,57.0,90.3114186851211,70.9,watch,False,True,False,False,True,False,4.030007448619745,False
017132.OF,中银新能源产业A,股票型,主动股票型,9.23,9.2,19.12,21.44,19.05,0.8,455,8.0,98.78892733564014,34.0,94.29065743944636,72.7,preferred,False,True,False,False,True,False,15.062151085994588,False
017133.OF,中银新能源产业C,股票型,主动股票型,9.2,9.14,19.02,21.44,19.07,0.79,455,9.0,98.6159169550173,35.0,94.11764705882352,72.4,preferred,False,True,False,False,True,False,6.321673064338991,False
018650.OF,光大国企改革主题C,股票型,主动股票型,0.63,0.91,12.53,14.27,11.88,0.74,455,136.0,76.64359861591696,91.0,84.42906574394465,76.3,normal,False,True,False,False,True,False,77.13200480051883,False
018350.OF,万家欣优A,混合型,混合型-偏股,2.28,0.82,16.75,15.59,10.88,0.95,455,1088.0,79.16826370256803,246.0,95.31190202831992,85.3,normal,False,True,False,False,True,False,63.92719734785627,True
018356.OF,万家欣优C,混合型,混合型-偏股,2.24,0.76,16.61,15.58,10.91,0.94,455,1112.0,78.70831736297433,251.0,95.21622655951016,85.0,preferred,False,True,False,False,True,False,27.87274602145988,True
018553.OF,景顺长城中小盘C,混合型,混合型-偏股,4.74,7.94,19.55,15.24,13.61,1.15,455,123.0,97.6619394403986,157.0,97.01492537313432,85.5,preferred,False,True,False,False,True,False,21.464549742574526,True
018656.OF,新华行业周期轮换C,混合型,混合型-偏股,3.68,6.44,33.48,20.51,13.29,1.54,455,184.0,96.49290916059792,13.0,99.77037887485648,92.6,preferred,False,True,False,False,True,False,28.958825366659017,True
012905.OF,金鹰睿选成长六个月持有A,混合型,混合型-偏股,-0.57,0.79,21.54,18.25,12.92,1.07,455,1105.0,78.84246837868916,113.0,97.85686949866054,86.5,watch,False,True,False,False,True,False,2.4440904272844577,True
012906.OF,金鹰睿选成长六个月持有C,混合型,混合型-偏股,-0.62,0.71,21.39,18.24,13.01,1.06,455,1136.0,78.2483710233806,117.0,97.7803291236127,86.2,preferred,False,True,False,False,True,False,27.980346349792356,True
018440.OF,汇添富量化选股A,混合型,混合型-偏股,1.49,1.71,14.48,10.91,9.86,1.14,455,749.0,85.66500574932925,394.0,92.47990815154994,87.6,watch,False,True,False,False,True,False,4.855014530632295,True
018441.OF,汇添富量化选股C,混合型,混合型-偏股,1.45,1.65,14.36,10.9,9.89,1.13,455,763.0,85.39670371789958,401.0,92.34596249521624,87.4,preferred,False,True,False,False,True,False,6.299885363169963,True
018574.OF,兴银丰盈C,灵活配置型,混合型-平衡,3.36,4.5,11.85,12.85,13.71,0.77,455,41.0,91.5433403805497,68.0,85.83509513742071,74.8,preferred,False,True,False,False,True,False,5.324541854193774,False
018546.OF,国投瑞银瑞盈C,灵活配置型,混合型-平衡,2.56,5.03,14.91,12.94,12.27,1.0,455,34.0,93.02325581395348,44.0,90.9090909090909,83.0,preferred,False,True,False,False,True,False,8.708397567875231,True
018544.OF,国投瑞银美丽中国C,灵活配置型,混合型-平衡,2.87,7.0,16.38,13.13,11.11,1.1,455,21.0,95.77167019027485,34.0,93.02325581395348,86.5,preferred,False,True,False,False,True,False,18.321249361015184,True
018460.OF,大成新锐产业C,混合型,混合型-偏股,6.42,9.27,30.75,18.33,13.55,1.57,455,75.0,98.58183211958604,24.0,99.55989284347493,93.0,preferred,False,True,False,False,True,False,38.932196921481165,True
018294.OF,景顺长城国企价值A,混合型,混合型-偏股,0.49,4.38,12.62,14.13,8.5,0.75,455,315.0,93.98236872364892,559.0,89.32261768082664,80.8,preferred,False,True,False,False,True,False,5.843418110931299,True
018295.OF,景顺长城国企价值C,混合型,混合型-偏股,0.45,4.31,12.49,14.13,8.53,0.74,455,320.0,93.88654656956687,570.0,89.11213164944508,80.5,watch,False,True,False,False,True,False,2.4919124101877697,True
017992.OF,华泰柏瑞致远C,混合型,混合型-偏股,-2.77,-1.17,18.63,19.65,12.5,0.85,455,2681.0,48.63932541203526,177.0,96.63222349789514,82.1,preferred,False,True,False,False,True,False,18.934355032158496,True
017991.OF,华泰柏瑞致远A,混合型,混合型-偏股,-2.71,-1.09,18.79,19.66,12.44,0.85,455,2626.0,49.69336910693752,170.0,96.76616915422883,82.2,preferred,False,True,False,False,True,False,8.362558129100043,True
018561.OF,中信保诚多策略C,灵活配置型,混合型-平衡,0.06,2.02,12.45,10.79,7.37,0.97,455,82.0,82.87526427061312,63.0,86.89217758985201,85.9,preferred,False,True,False,False,True,False,21.74155626920725,True
018325.OF,国泰海通创新成长A,混合型,混合型-偏股,1.3,1.62,20.03,23.74,16.03,0.76,455,769.0,85.28171713300114,141.0,97.32108687332568,74.7,preferred,False,True,False,False,True,False,16.551231448332477,False
018351.OF,国泰海通周期精选A,混合型,混合型-偏股,2.44,3.14,12.96,14.89,11.44,0.74,455,463.0,91.146032962821,515.0,90.16456180635284,77.9,preferred,False,True,False,False,True,False,26.612033220013117,False
018326.OF,国泰海通创新成长C,混合型,混合型-偏股,1.27,1.57,19.93,23.74,16.06,0.76,455,786.0,84.95592180912227,144.0,97.2636815920398,74.6,preferred,False,True,False,False,True,False,11.47022399303406,False
018352.OF,国泰海通周期精选C,混合型,混合型-偏股,2.42,3.1,12.86,14.89,11.46,0.73,455,466.0,91.0885396703718,531.0,89.8584003061615,77.6,watch,False,True,False,False,True,False,282.85989637245234,False
016973.OF,华夏鑫逸优选18个月持有C,混合型,混合型-偏股,1.55,1.74,10.38,13.23,10.78,0.63,440,737.0,85.8949789191261,828.0,84.17527745885955,74.5,preferred,False,True,False,False,True,False,33.720874219620036,False
016972.OF,华夏鑫逸优选18个月持有A,混合型,混合型-偏股,1.58,1.78,10.47,13.23,10.77,0.64,440,729.0,86.04829436565734,819.0,84.34749330271718,74.7,preferred,False,True,False,False,True,False,15.69811169214999,False
017606.OF,华泰柏瑞轮动精选A,混合型,混合型-偏股,0.44,1.93,11.43,10.76,7.64,0.88,455,692.0,86.75737830586432,702.0,86.58629927286644,83.1,preferred,False,True,False,False,True,False,6.751178370073813,True
017987.OF,易方达国企主题A,混合型,混合型-偏股,4.91,4.93,14.19,16.45,11.11,0.74,455,266.0,94.92142583365272,409.0,92.19288174512054,79.2,preferred,False,True,False,False,True,False,5.6834880263820615,False
017607.OF,华泰柏瑞轮动精选C,混合型,混合型-偏股,0.41,1.89,11.33,10.75,7.66,0.87,455,705.0,86.50824070525105,713.0,86.37581324148489,82.8,watch,False,True,False,False,True,False,2.9223848403600234,True
017988.OF,易方达国企主题C,混合型,混合型-偏股,4.87,4.86,14.07,16.45,11.14,0.73,455,276.0,94.7297815254887,417.0,92.03980099502488,78.9,preferred,False,True,False,False,True,False,9.762705557919627,False
017964.OF,招商匠心优选A,混合型,混合型-偏股,-1.56,1.56,12.87,14.61,10.25,0.74,455,793.0,84.82177079340744,528.0,89.91580558744738,79.4,preferred,False,True,False,False,True,False,9.565952304089523,False
017965.OF,招商匠心优选C,混合型,混合型-偏股,-1.59,1.49,12.72,14.61,10.27,0.73,455,812.0,84.45764660789574,547.0,89.55223880597015,79.0,preferred,False,True,False,False,True,False,12.087530955465196,False
018176.OF,富国研究量化精选C,混合型,混合型-偏股,1.51,0.66,13.14,16.12,14.31,0.69,455,1156.0,77.86508240705251,496.0,90.52812858783008,73.7,preferred,False,True,False,False,True,False,37.69670525698477,False
018290.OF,广发龙头优选C,灵活配置型,混合型-平衡,0.71,1.37,11.79,15.62,11.4,0.63,455,102.0,78.64693446088795,70.0,85.41226215644821,74.5,preferred,False,True,False,False,True,False,5.5322717472267495,False
018184.OF,万家先进制造A,混合型,混合型-偏股,0.74,0.08,17.96,18.13,17.48,0.88,455,1610.0,69.16443081640476,205.0,96.09644087256028,76.5,normal,False,True,False,False,True,False,60.022529501985396,False
018185.OF,万家先进制造C,混合型,混合型-偏股,0.71,0.02,17.84,18.12,17.5,0.87,455,1675.0,67.91874281333845,211.0,95.98163030998852,76.3,preferred,False,True,False,False,True,False,16.43100854905778,False
017668.OF,鹏华新材料C,混合型,混合型-偏股,3.39,3.26,22.26,14.32,9.64,1.41,455,449.0,91.41433499425068,102.0,98.0673555300421,93.8,watch,False,True,False,False,True,False,3.4188727638549046,True
017667.OF,鹏华新材料A,混合型,混合型-偏股,3.43,3.32,22.4,14.32,9.6,1.42,455,442.0,91.5484860099655,100.0,98.105625717566,93.9,watch,False,True,False,False,True,False,4.997905481422555,True
017802.OF,汇添富战略精选中小盘市值3年持有C,混合型,混合型-偏股,2.5,2.37,13.17,15.8,14.01,0.71,455,594.0,88.63549252587198,495.0,90.54726368159204,74.5,normal,False,True,False,False,True,False,80.44901826011376,False
017131.OF,国投瑞银比较优势一年持有C,混合型,混合型-偏股,0.38,1.41,7.06,9.85,9.04,0.51,455,847.0,83.78689152932158,1379.0,73.6318407960199,70.1,preferred,False,True,False,False,True,False,6.9659452830817745,False
017801.OF,汇添富战略精选中小盘市值3年持有A,混合型,混合型-偏股,2.53,2.42,13.26,15.8,13.99,0.71,455,584.0,88.82713683403603,485.0,90.73861461921165,74.6,preferred,False,True,False,False,True,False,10.165450309712172,False
017130.OF,国投瑞银比较优势一年持有A,混合型,混合型-偏股,0.4,1.46,7.14,9.85,9.02,0.52,455,824.0,84.22767343809889,1359.0,74.0145426712591,70.4,preferred,False,True,False,False,True,False,11.148031344320797,False
016449.OF,南方新材料A,股票型,主动股票型,4.33,3.93,20.13,18.32,20.62,0.99,455,61.0,89.61937716262976,28.0,95.32871972318338,76.0,watch,False,True,False,False,True,False,4.904050603170692,False
016450.OF,南方新材料C,股票型,主动股票型,4.3,3.89,20.03,18.33,20.64,0.98,455,62.0,89.44636678200692,30.0,94.98269896193771,75.7,preferred,False,True,False,False,True,False,25.93090501209256,False
017532.OF,平安研究优选A,混合型,混合型-偏股,2.07,1.66,16.4,17.55,13.67,0.82,455,760.0,85.45419701034879,259.0,95.06314580941446,78.9,watch,False,True,False,False,True,False,4.640495217292945,False
017533.OF,平安研究优选C,混合型,混合型-偏股,2.01,1.57,16.21,17.54,13.73,0.81,455,788.0,84.91759294748947,265.0,94.9483352468427,78.5,preferred,False,True,False,False,True,False,11.700890176318582,False
018147.OF,建信新兴市场优选C,混合型,混合型-偏股,2.64,10.52,21.54,22.94,18.52,0.85,421,64.0,98.7926408585665,114.0,97.83773440489858,74.6,preferred,False,True,False,False,True,False,9.85393634473817,False
017876.OF,汇添富新能源精选A,混合型,混合型-偏股,4.09,5.36,14.79,19.2,14.46,0.67,455,241.0,95.40053660406286,372.0,92.90088021431303,74.1,watch,False,True,False,False,True,False,1.43204425,False
017877.OF,汇添富新能源精选C,混合型,混合型-偏股,4.06,5.29,14.65,19.2,14.48,0.66,455,244.0,95.34304331161364,383.0,92.6903941829315,73.8,preferred,False,True,False,False,True,False,34.79314863034724,False
016333.OF,长城产业臻选C,混合型,混合型-偏股,10.95,8.83,18.09,19.61,18.72,0.82,455,93.0,98.23687236489076,198.0,96.230386528894,74.1,preferred,False,True,False,False,True,False,6.789358735122578,False
016332.OF,长城产业臻选A,混合型,混合型-偏股,11.01,8.94,18.28,19.62,18.66,0.83,455,89.0,98.31353008815638,191.0,96.36433218522772,74.5,watch,False,True,False,False,True,False,4.835597602594019,False
017749.OF,国投瑞银景气驱动A,混合型,混合型-偏股,-2.67,-0.8,13.02,15.38,13.16,0.72,455,2441.0,53.238788807972405,509.0,90.2793723689246,75.5,preferred,False,True,False,False,True,False,6.240699879511722,False
012350.OF,万家元贞量化选股A,股票型,主动股票型,3.35,1.88,11.77,13.97,8.24,0.7,455,109.0,81.31487889273356,106.0,81.83391003460207,78.4,preferred,False,True,False,False,True,False,7.421658972794495,False
012351.OF,万家元贞量化选股C,股票型,主动股票型,3.31,1.82,11.65,13.97,8.27,0.69,455,110.0,81.14186851211073,107.0,81.66089965397923,78.1,preferred,False,True,False,False,True,False,11.73144678395588,False
017750.OF,国投瑞银景气驱动C,混合型,混合型-偏股,-2.69,-0.85,12.89,15.37,13.18,0.71,455,2476.0,52.568033729398245,525.0,89.97321086873326,75.2,preferred,False,True,False,False,True,False,15.1894547340427,False
008589.OF,大成景润C,灵活配置型,混合型-平衡,1.31,4.23,8.52,4.96,3.59,1.32,455,44.0,90.9090909090909,130.0,72.72727272727273,86.6,preferred,False,True,False,False,True,False,32.36191001966509,True
017739.OF,大成财富管理2020C,混合型,混合型-偏股,0.23,0.49,3.32,2.36,1.54,0.56,455,1247.0,76.12111920275967,2465.0,52.85112897053196,70.3,preferred,False,True,False,False,True,False,18.962811596377183,False
018023.OF,华商上游产业C,股票型,主动股票型,2.05,2.38,18.66,20.24,14.15,0.82,454,98.0,83.21799307958477,37.0,93.77162629757784,78.8,watch,False,True,False,False,True,False,3.0001567535262406,False
016135.OF,嘉实优势成长C,灵活配置型,混合型-平衡,0.72,-0.3,13.76,13.54,13.79,0.87,455,209.0,56.02536997885835,50.0,89.64059196617336,78.0,watch,False,True,False,False,True,False,3.2649255722746355,False
018003.OF,南方兴盛先锋C,混合型,混合型-偏股,-1.49,1.97,7.47,10.55,8.92,0.52,455,684.0,86.91069375239555,1295.0,75.2391886720245,70.9,preferred,False,True,False,False,True,False,15.873478734145838,False
017934.OF,国泰海通高端装备C,混合型,混合型-偏股,3.9,1.33,10.99,16.32,13.07,0.55,450,879.0,83.17362974319663,762.0,85.43819364714888,70.7,preferred,False,True,False,False,True,False,9.238416068337415,False
017933.OF,国泰海通高端装备A,混合型,混合型-偏股,3.92,1.38,11.07,16.31,13.05,0.56,450,859.0,83.55691835952473,748.0,85.70608495981631,71.0,preferred,False,True,False,False,True,False,15.377865297522433,False
015985.OF,金鹰碳中和C,混合型,混合型-偏股,9.19,12.09,24.4,17.78,13.11,1.26,450,48.0,99.09927175162898,81.0,98.46919249904325,89.3,watch,False,True,False,False,True,False,4.453530007666236,True
015984.OF,金鹰碳中和A,混合型,混合型-偏股,9.19,12.11,24.47,17.96,13.78,1.25,450,47.0,99.11843618244538,80.0,98.4883275928052,88.3,preferred,False,True,False,False,True,False,23.145046964304516,True
017979.OF,交银国企改革C,灵活配置型,混合型-平衡,0.88,1.3,13.35,10.33,6.82,1.1,455,104.0,78.22410147991543,55.0,88.58350951374207,89.1,preferred,False,True,False,False,True,False,19.2899991275418,True
015369.OF,国泰海通领航成长一年持有C,混合型,混合型-偏股,1.02,1.22,20.92,23.92,15.99,0.79,455,918.0,82.42621694135684,127.0,97.58897818599311,75.5,preferred,False,True,False,False,True,False,30.6259797429005,False
015368.OF,国泰海通领航成长一年持有A,混合型,混合型-偏股,1.05,1.27,21.01,23.92,15.95,0.79,455,899.0,82.79034112686854,124.0,97.64638346727898,75.6,preferred,False,True,False,False,True,False,15.775779274594429,False
017995.OF,华宝事件驱动C,混合型,混合型-偏股,0.18,-0.26,13.12,16.25,13.3,0.68,455,1987.0,61.93944039862016,500.0,90.45158821278224,74.6,watch,False,True,False,False,True,False,1354.9031404873367,False
017041.OF,富国碳中和A,混合型,混合型-偏股,13.89,16.4,27.25,24.87,22.57,1.02,455,22.0,99.5975469528555,38.0,99.29200153080753,74.3,preferred,False,True,False,False,True,False,8.628433552298818,False
016547.OF,大成盛享一年持有A,混合型,混合型-偏股,0.22,1.21,5.88,5.98,4.29,0.65,455,923.0,82.33039478727481,1617.0,69.07768848067354,73.2,preferred,False,True,False,False,True,False,17.198027298319463,False
016548.OF,大成盛享一年持有C,混合型,混合型-偏股,0.18,1.16,5.69,5.97,4.31,0.62,455,940.0,82.00459946339593,1675.0,67.9678530424799,72.2,preferred,False,True,False,False,True,False,7.322240789571537,False
017941.OF,国投瑞银国家安全C,灵活配置型,混合型-平衡,5.45,2.33,22.21,22.02,15.85,0.92,455,74.0,84.56659619450318,14.0,97.25158562367864,79.6,preferred,False,True,False,False,True,False,6.40832480293053,False
017598.OF,华夏景气驱动A,混合型,混合型-偏股,-1.48,-1.31,17.57,20.2,15.66,0.77,455,2763.0,47.06784208509007,221.0,95.79027937236891,76.0,preferred,False,True,False,False,True,False,5.067524677758484,False
017716.OF,华宝量化选股C,混合型,混合型-偏股,0.72,-0.15,10.23,12.16,11.99,0.68,455,1876.0,64.06669221924108,851.0,83.73517030233448,73.9,preferred,False,True,False,False,True,False,5.141789316141104,False
017715.OF,华宝量化选股A,混合型,混合型-偏股,0.74,-0.1,10.31,12.17,11.97,0.68,455,1810.0,65.33154465312381,837.0,84.00306161500191,74.0,preferred,False,True,False,False,True,False,29.785043616354535,False
017927.OF,华商新动力C,混合型,混合型-偏股,-3.67,-4.8,14.38,21.09,15.96,0.59,454,4082.0,21.789957838252207,399.0,92.38423268274016,70.1,preferred,True,True,False,False,True,False,9.644263133774858,False
017885.OF,长城久润C,灵活配置型,混合型-平衡,5.47,7.12,24.6,16.45,12.47,1.37,455,20.0,95.9830866807611,11.0,97.88583509513742,91.4,preferred,False,True,False,False,True,False,38.33489852257618,True
017916.OF,国寿安保成长优选C,股票型,主动股票型,5.04,7.52,24.71,22.67,23.75,1.0,455,11.0,98.2698961937716,10.0,98.44290657439446,73.3,normal,False,True,False,False,True,False,71.32199826506644,False
017697.OF,华夏新材料龙头A,混合型,混合型-偏股,17.09,32.64,40.75,25.33,19.89,1.53,447,1.0,100.0,1.0,100.0,85.2,preferred,False,True,False,False,True,False,26.27389220308768,True
017698.OF,华夏新材料龙头C,混合型,混合型-偏股,17.02,32.52,40.6,25.32,19.93,1.52,447,2.0,99.9808355691836,2.0,99.98086490623804,85.1,preferred,False,True,False,False,True,False,17.97296049711437,True
017630.OF,富国周期精选三年持有A,混合型,混合型-偏股,2.8,1.33,13.77,15.31,14.41,0.77,455,880.0,83.15446531238022,436.0,91.67623421354764,75.6,normal,False,True,False,False,True,False,55.50360719726235,False
017631.OF,富国周期精选三年持有C,混合型,混合型-偏股,2.78,1.27,13.67,15.31,14.43,0.76,455,900.0,82.77117669605212,448.0,91.44661308840412,75.3,watch,False,True,False,False,True,False,2.50899748,False
017787.OF,万家宏观择时多策略C,灵活配置型,混合型-平衡,5.23,12.33,17.64,18.6,13.8,0.84,455,4.0,99.36575052854124,26.0,94.71458773784354,79.5,watch,False,True,False,False,True,False,1.2344566707289268,False
015973.OF,工银恒嘉一年持有A,混合型,混合型-偏股,-0.21,1.16,10.36,13.98,10.7,0.6,455,941.0,81.98543503257953,832.0,84.09873708381171,73.9,watch,False,True,False,False,True,False,117.35754191743263,False
017043.OF,汇添富品质价值,混合型,混合型-偏股,-0.47,1.83,6.57,8.1,7.04,0.56,455,721.0,86.20160981218858,1465.0,71.98622273249138,70.7,preferred,False,True,False,False,True,False,15.963692751999506,False
017426.OF,国富深化价值C,混合型,混合型-偏股,2.04,2.2,9.5,13.99,11.04,0.54,455,619.0,88.15638175546187,963.0,81.59203980099502,71.6,preferred,False,True,False,False,True,False,16.13239472603566,False
017511.OF,鹏华稳健回报C,混合型,混合型-偏股,-1.05,-5.18,19.75,22.36,20.92,0.79,455,4203.0,19.47106170946723,149.0,97.16800612323,70.7,preferred,True,True,False,False,True,False,9.040962665768738,False
017458.OF,长城创新驱动C,混合型,混合型-偏股,6.05,1.24,26.14,21.45,17.08,1.13,455,909.0,82.59869681870448,54.0,98.98584003061616,82.8,preferred,False,True,False,False,True,False,24.53874172735467,True
015904.OF,广发新能源精选A,股票型,主动股票型,4.31,5.58,16.73,20.61,19.37,0.71,455,27.0,95.50173010380622,48.0,91.86851211072664,70.0,preferred,False,True,False,False,True,False,8.490673310082258,False
016725.OF,农银汇理品质农业A,股票型,主动股票型,2.84,-0.52,7.82,11.24,7.68,0.52,455,185.0,68.16608996539793,207.0,64.3598615916955,70.1,preferred,False,True,False,False,True,False,10.30597020846914,False
016873.OF,广发远见智选A,混合型,混合型-偏股,3.78,6.68,38.55,28.5,22.4,1.28,455,167.0,96.8187044844768,7.0,99.88518943742824,77.8,preferred,False,True,False,False,True,False,7.435071722915569,False
016874.OF,广发远见智选C,混合型,混合型-偏股,3.76,6.62,38.42,28.5,22.42,1.28,455,171.0,96.74204676121118,8.0,99.86605434366628,77.8,preferred,False,True,False,False,True,False,5.90981904826996,False
016961.OF,浙商汇金平稳增长一年持有,混合型,混合型-偏股,2.99,4.98,10.45,6.27,4.3,1.35,455,259.0,95.05557684936755,820.0,84.32835820895522,89.3,preferred,False,True,False,False,True,False,5.18303795929685,True
017372.OF,汇添富添福增长稳健养老目标一年持有Y,混合型,混合型-偏股,-0.64,-0.19,4.92,3.67,2.68,0.8,440,1920.0,63.22345726331928,1918.0,63.31802525832377,76.5,preferred,False,True,False,False,True,False,22.795680246123695,False
017367.OF,汇添富添福睿选稳健养老目标一年持有Y,混合型,混合型-偏股,-0.37,0.3,4.17,3.15,2.21,0.69,440,1412.0,72.95898811805289,2171.0,58.47684653654803,73.6,preferred,False,True,False,False,True,False,28.639491627435362,False
017167.OF,景顺长城策略精选C,灵活配置型,混合型-平衡,3.58,5.89,16.9,14.78,13.23,1.01,455,25.0,94.9260042283298,32.0,93.446088794926,83.1,watch,False,True,False,False,True,False,1.7339396,True
017302.OF,国泰民安养老2040三年Y,混合型,混合型-偏股,-2.83,-1.08,10.25,15.86,11.54,0.52,440,2621.0,49.78919126101955,850.0,83.75430539609644,71.2,preferred,False,True,False,False,True,False,28.95593490924132,False
016676.OF,南方君誉A,混合型,混合型-偏股,5.32,5.79,14.95,11.89,11.37,1.09,455,213.0,95.9371406669222,353.0,93.26444699579028,85.4,watch,False,True,False,False,True,False,380.7274126857145,True
016677.OF,南方君誉C,混合型,混合型-偏股,5.29,5.72,14.81,11.88,11.39,1.08,455,218.0,95.84131851284016,366.0,93.0156907768848,85.2,preferred,False,True,False,False,True,False,43.40064209708625,True
017248.OF,华夏养老2045三年Y,混合型,混合型-偏股,-0.04,0.02,7.51,10.91,7.04,0.5,440,1676.0,67.89957838252204,1292.0,75.29659395331036,71.6,preferred,False,True,False,False,True,False,34.87418164896355,False
016340.OF,银河价值成长A,混合型,混合型-偏股,1.78,-0.04,24.88,21.53,13.04,1.06,455,1741.0,66.65389037945573,74.0,98.60313815537695,86.9,watch,False,True,False,False,True,False,3.352227761794685,True
016341.OF,银河价值成长C,混合型,混合型-偏股,1.75,-0.1,24.75,21.52,13.08,1.06,455,1814.0,65.25488692985819,76.0,98.56486796785305,86.8,normal,False,True,False,False,True,False,91.07393349570081,True
015704.OF,易米开泰C,混合型,混合型-偏股,0.07,0.34,14.94,16.34,13.78,0.79,455,1375.0,73.66807205825987,356.0,93.2070417145044,77.4,watch,False,True,False,False,True,False,3.9530574131634575,False
015703.OF,易米开泰A,混合型,混合型-偏股,0.1,0.41,15.05,16.34,13.72,0.8,455,1318.0,74.76044461479493,340.0,93.51320321469576,77.7,watch,False,True,False,False,True,False,3.5576377798396486,False
